1,2,3,3,3,92,47,3,2,21,1,3,0,3,3,84,0,23117,3,0,897,5,0,675,664,0,498,21,1667,3,1,124,163,0,3,0,0,14332,13,11397
0,2,3,3,3,96,24,4,2,4,1,3,0,3,71,176,23733,1503,0,5,874,1,0,143,175,24119,164,1,2726,26219,0,333,1,2,24832,1,9,371,1,2
1,2,1,2,1,76,33,3,6,15,1,3,0,6,3,12,23619,24995,0,4,3604,1,0,2,2274,24002,1860,0,381,26098,1,274,0,1,24715,0,1,15294,2,207
0,4,26,0,3,130,3,13,1,31,2,9,0,3,13,86,34,41,0,0,867,1,1,4314,729,35,658,0,178,38,0,127,0,1,38,0,0,2,2,88
0,4,29,3,7,25,27,10,6,21,2,1,2,1,11,54,8,10,0,5,628,1,0,42,271,9,249,2,695,10,6,460,1,2,10,0,0,9,1,2
0,2,34,24,12,35,3,3,11,28,1,3,0,14,0,66,192,232,18,1,1211,1,0,2,956,194,848,1,634,221,6,380,1,2,204,0,4,89,1,2
0,2,0,1,2,12,34,10,3,19,1,0,0,11,3,14,955,1131,0,1,8433,1,0,933,947,965,841,0,256,1064,6,15,0,1,1003,1,9,883,4,667
0,20,4,4,9,147,10,34,3,13,0,2,0,0,14,11,0,15,0,0,176,19,0,202,164,0,154,1,253,3,0,187,1,2,3,0,8,95,1,2
1,5,7,5,9,11,12,7,14,22,0,1,0,0,15,36,3584,4227,0,4,4524,5,0,2,823,3627,737,5,144,3922,0,56,0,3,3760,0,1,3034,4,5419
1,4,6,2,6,61,35,16,11,41,2,2,3,8,3,103,2422,2885,3,5,2637,32,0,8124,1802,2446,1510,7,1864,2656,0,1072,1,2,2535,0,8,900,1,2
1,6,9,19,17,82,0,5,3,15,4,7,3,1,4,12,19796,22439,0,4,181,1,0,156,17,20093,17,1,50,21984,0,12,268,3,20719,0,1,10688,2,7818
0,4,11,5,5,111,25,2,10,36,2,1,0,7,3,3,0,350,0,5,29,1,0,7,3,0,3,2,3,3,0,3,1,2,3,3,0,3,1,2
0,2,12,3,17,13,3,3,11,42,1,3,0,15,7,7,5,2,0,0,29,3,0,21,3,6,3,1,7,7,1,7,1,2,7,3,0,2,1,2
1,2,5,19,6,68,3,3,4,9,1,3,0,8,3,66,735,232,3,4,3736,5,0,669,740,745,667,1,634,221,3,380,1,2,776,0,1,89,1,2
1,2,1,13,3,65,2,4,1,21,1,1,0,3,50,12,0,15,3,2,5591,1,0,14221,1529,0,1293,2,52,3,5,12,94,3,3,0,1,15940,8,12684
1,9,7,2,3,50,38,12,12,43,0,11,0,3,3,34,12848,14792,3,5,51,1,0,6143,49,13039,48,0,51,14222,0,46,16,3,13431,0,9,21,8,9
0,4,20,3,3,14,6,4,8,40,2,1,0,3,3,110,5489,1743,0,5,4491,3,0,14228,2661,5574,2139,1,1337,1624,5,623,0,1,5761,1,1,889,18,1016
0,2,4,7,5,14,38,2,16,16,1,2,0,7,3,242,18445,3383,0,5,1029,1,0,13579,835,18727,747,0,765,3122,0,505,1,2,19322,3,9,676,1,2
0,2,63,4,9,43,3,3,6,22,1,3,0,0,0,11,0,11,5,1,727,1,1,2,630,0,238,2,5377,11,8,924,1,2,11,1,9,4,1,2
0,2,42,3,3,57,14,2,1,29,1,0,0,3,2,12,23921,26551,0,4,183,22,0,148,12,24311,12,2,463,26405,1,325,118,1,25024,0,1,8646,2,33
0,3,3,3,3,72,0,6,12,13,0,7,0,3,0,12,6946,2678,0,0,354,22,0,1585,325,7036,296,1,50,7597,0,12,0,1,7243,0,8,1990,19,922
0,5,34,16,8,49,18,19,15,41,0,2,0,9,14,14,499,623,0,4,288,1,0,2100,31,511,30,1,506,583,0,80,0,0,533,0,0,68,4,48
1,5,51,5,1,72,19,45,4,45,0,21,0,6,14,61,23938,26561,0,0,1503,1,0,5583,1146,24327,1002,5,925,26416,0,91,94,3,25038,0,9,21,35,9
0,5,3,3,3,26,9,10,17,29,0,0,3,3,7,84,19139,52,0,0,4284,1,0,2567,1320,19426,1140,2,168,21246,0,131,0,0,20037,0,9,46,13,30
1,4,26,2,1,171,46,40,12,54,2,14,3,6,7,11,212,260,0,0,250,5,0,108,11,215,11,1,131,244,6,106,1,2,227,0,1,95,1,2
0,2,0,4,3,169,3,13,2,31,1,9,0,3,7,204,0,11434,3,0,3451,1,1,14247,2195,0,1805,5,2315,10890,5,409,1,2,3,0,0,2951,1,2
0,0,1,22,5,133,24,1,13,51,0,0,0,7,3,97,1829,2160,0,5,1739,1,0,2,320,1846,292,1,184,2002,0,143,0,1,1908,0,2,1630,0,6
1,21,45,2,5,7,4,25,14,13,3,7,3,4,2,93,197,241,1,0,989,1,0,2074,474,199,437,7,284,227,0,210,1,2,210,0,7,120,1,2
0,2,7,2,6,9,3,3,12,9,1,3,0,8,8,204,0,591,0,0,144,3,0,7,3,23425,3,2,1868,553,0,409,1,2,501,0,1,481,1,2
0,2,15,13,6,57,3,3,4,9,1,3,0,8,0,77,34,41,3,5,29,1,0,105,3,35,3,0,531,38,0,369,0,1,38,0,0,2,4,324
0,2,58,2,1,43,3,3,2,23,1,3,0,6,27,11,154,191,0,1,117,1,1,2,112,157,52,1,243,186,8,180,1,2,168,0,0,170,1,2
0,1,23,11,6,87,13,10,9,7,0,2,0,7,0,84,321,400,5,0,874,1,0,2073,175,326,164,1,315,380,0,124,207,0,345,0,8,342,13,249
0,6,40,3,3,99,4,10,1,3,0,1,0,3,3,12,0,20241,0,1,18,1,0,5508,17,0,17,1,2715,3,0,274,73,1,3,0,1,12722,2,207
0,1,7,8,8,99,14,11,12,62,0,5,3,9,6,37,0,14085,5,0,4275,1,0,2,2568,0,2079,2,55,13828,0,49,14,0,3,1,6,415,3,18
1,2,8,2,1,20,3,3,7,15,1,3,0,6,20,91,1980,2346,1,5,5832,1,0,2,2401,1998,1605,1,1150,2168,3,134,1,2,2070,1,2,115,1,2
1,10,7,11,7,94,4,9,13,37,3,4,0,4,3,84,8562,9921,0,0,176,1,0,202,164,8669,154,0,158,9383,0,124,279,3,8931,1,8,6622,13,5209
0,4,1,5,6,0,14,19,10,6,2,2,0,8,3,11,3665,4319,1,1,378,1,0,4858,12,3709,12,2,2393,4013,0,1322,1,2,3844,0,1,3097,1,2
0,2,42,2,1,43,3,3,2,23,1,3,0,6,3,11,0,11,0,5,73,5,1,2,70,0,34,2,173,11,8,11,1,2,11,0,1,4,1,2
0,4,1,7,11,60,25,1,14,20,2,1,0,13,0,66,8,10,0,4,4773,5,0,9562,1700,9,1426,1,634,10,0,380,1,2,10,0,1,9,1,2
0,2,3,3,3,158,3,3,4,1,1,3,0,3,3,11,131,160,0,0,511,1,1,2,289,134,264,1,203,156,0,156,1,2,142,0,2,143,1,2
1,3,62,7,5,94,4,19,5,40,0,7,1,4,3,3,7420,7,0,0,4830,5,0,2,1030,7512,907,1,70,2907,7,60,1,2,7735,0,9,3,1,2
1,0,13,2,3,142,10,4,0,5,0,1,0,3,7,60,10262,1717,0,0,412,1,0,304,373,10397,341,2,110,1599,5,90,0,0,1528,0,1,4,16,3789
0,4,1,7,3,98,20,2,1,22,2,1,0,3,3,112,219,265,1,0,838,19,0,14356,516,222,474,2,232,251,0,173,0,1,234,1,1,231,3,133
0,4,0,7,1,67,21,4,3,15,2,1,0,6,3,11,24185,26807,0,4,2890,1,0,2,1945,24583,1620,1,2404,26676,5,1328,1,2,25305,0,1,3126,1,2
0,2,0,5,9,14,10,6,0,25,1,2,0,0,3,447,20859,23499,3,0,5070,1,0,27,2765,21193,2216,1,4752,23138,0,1667,0,1,21826,1,1,5276,9,388
1,3,0,3,5,27,10,18,5,43,0,11,3,0,0,196,631,512,0,0,80,1,0,569,77,642,75,2,737,726,7,368,128,1,671,0,1,19,0,323
0,4,1,7,4,60,31,1,7,16,2,1,0,5,3,4,0,4,0,0,5652,1,0,455,1521,3,1288,0,159,4,5,78,1,2,4,0,0,4,1,2
0,4,4,1,12,120,49,7,13,19,2,2,3,14,0,37,7050,2084,3,1,1118,1,0,9439,251,7138,233,2,55,1934,7,49,332,0,7348,0,9,91,3,1208
1,8,30,3,0,82,10,5,1,3,0,1,0,4,3,108,8,10,1,0,1623,3,0,2,1377,9,317,2,858,10,0,553,1,2,10,0,0,9,1,2
0,4,1,1,10,61,29,4,12,15,2,1,0,10,16,26,0,2153,0,0,2870,3,0,1244,1932,0,1610,1,222,3,5,30,0,0,3,0,8,1624,0,1245
0,2,18,2,1,96,12,4,2,35,1,1,0,6,2,111,890,1057,0,0,897,14,0,4703,664,900,498,1,568,996,1,172,0,1,937,1,0,831,13,55
0,4,4,8,3,60,32,4,6,28,2,1,0,3,0,9,0,11243,0,0,6691,3,0,266,1556,0,1319,1,606,3,5,118,0,1,3,0,1,6245,2,53
0,4,38,4,5,30,20,5,16,36,2,8,7,7,3,12,2752,3260,3,1,4367,1,0,2,1568,2780,1328,15,599,3015,7,12,871,3,2880,0,7,21,2,9
0,2,1,28,2,33,49,1,14,22,1,1,0,11,0,282,16770,8625,0,4,4939,4,0,5149,2832,17018,2264,2,3590,18641,1,655,1,2,17568,0,1,5833,1,2
1,3,0,5,7,49,24,2,5,4,0,1,0,1,3,22,3847,1927,0,3,735,29,0,1010,153,3894,145,5,28,1790,0,26,1,2,4027,0,1,25,1,2
0,2,23,12,11,27,3,3,7,32,1,3,0,5,0,14,452,567,0,0,38,5,0,112,37,462,36,0,1073,529,3,213,0,1,480,0,4,3,4,6
1,3,0,10,5,7,4,23,10,0,0,5,0,4,3,174,0,24227,0,1,1675,1,0,2,601,24691,548,0,899,23903,6,331,234,0,25415,0,10,840,20,632
0,13,24,0,6,11,38,6,15,6,0,0,0,8,13,67,0,101,3,1,29,1,0,986,3,79,3,1,124,93,0,101,1,2,87,0,0,4,1,2
0,2,5,3,8,38,3,3,11,6,1,3,0,18,10,239,5,2,0,5,390,1,0,2,935,6,325,1,756,7,3,500,1,2,7,0,2,2,1,2
1,0,15,0,7,94,19,10,3,21,0,0,2,6,13,67,5761,906,0,0,301,1,0,201,7,5842,7,5,830,855,2,101,1,2,6034,0,0,455,1,2
1,4,1,5,7,41,78,15,13,17,2,2,0,1,3,159,4366,4361,3,0,1575,1,0,1543,1188,4419,1037,1,1617,4769,0,955,1,2,4557,0,2,3128,1,2
0,2,3,3,3,79,20,16,1,25,1,8,0,3,3,12,0,20033,0,0,378,1,0,504,12,0,12,5,974,3,0,12,545,3,3,2,1,12602,2,951
0,2,17,3,3,88,17,19,6,13,1,1,0,3,20,32,539,39,0,1,204,4,0,3984,190,552,176,1,671,627,0,446,1,2,578,0,1,35,1,2
0,10,0,22,1,102,19,24,2,35,3,12,3,6,3,34,619,770,0,1,250,1,0,604,11,630,11,2,274,714,7,46,32,0,660,0,1,21,2,9
1,0,1,16,7,0,7,0,10,18,2,1,0,1,2,17,28,36,3,5,1509,1,0,4728,839,29,751,1,213,32,0,39,482,1,32,1,1,19,0,14
0,2,24,5,7,43,3,3,6,1,1,3,0,1,3,11,0,11,0,5,73,1,1,2,70,0,34,0,2818,4781,8,1452,1,2,1145,0,1,4,1,2
0,4,3,3,3,37,19,1,0,1,2,1,2,3,3,11,9235,10720,0,5,1777,1,0,1958,153,9352,145,1,247,10168,6,182,1,2,9641,3,1,172,1,2
0,4,7,11,11,12,25,7,11,15,2,0,3,11,14,36,2772,3292,0,5,1974,1,0,179,236,2799,219,2,644,3042,0,56,0,3,2902,1,0,2410,4,2873
0,11,3,3,3,102,12,8,3,45,0,2,3,3,3,11,3568,4207,0,0,8002,19,0,2094,3329,3608,2537,2,2351,3903,7,1295,1,2,3741,0,9,3018,1,2
0,2,1,10,3,24,12,4,1,4,1,1,0,3,2,36,436,547,0,1,7,1,0,5,138,446,7,2,1622,513,5,389,0,0,464,3,1,452,4,344
1,4,0,3,3,40,33,4,2,16,2,1,0,3,7,365,0,1375,0,5,128,1,0,845,160,15814,118,2,1661,1275,0,985,1,2,1222,0,1,499,1,2
0,2,12,2,9,185,3,3,0,36,1,3,0,0,3,11,45,56,0,0,73,5,1,2439,35,46,34,1,1170,52,1,198,1,2,50,0,1,51,1,2
0,2,0,0,9,122,3,3,5,38,1,3,0,0,0,28,0,27017,3,0,3142,1,0,2,1345,0,1160,0,65,3,4,32,122,3,3,1,1,3643,6,12957
1,0,0,4,4,50,12,10,9,0,0,7,0,5,3,14,418,78,0,4,599,1,0,456,473,426,280,2,547,490,0,378,0,3,444,0,1,68,4,48
0,2,7,3,3,129,25,1,1,28,1,1,0,3,3,11,8,10,0,4,1752,1,0,882,1099,9,965,5,6084,10,0,874,1,2,10,0,1,9,1,2
0,4,4,5,3,141,51,3,4,42,2,3,0,3,3,84,18150,20731,0,5,525,1,1,1404,164,18434,154,11,1085,20145,0,124,11,3,19020,1,0,21,13,223
0,2,7,22,9,76,3,3,6,21,1,3,0,0,14,35,0,1347,0,4,2289,1,1,3462,315,0,288,0,831,3,3,47,0,0,3,0,9,1046,2,788
0,3,0,2,7,85,27,8,15,55,0,4,0,1,7,14,2834,3369,0,5,1105,7,0,5471,890,2864,792,2,242,3109,0,179,0,3,2971,3,1,2456,4,48
0,1,22,12,7,99,0,1,4,14,0,1,0,1,3,84,13545,15548,0,5,2318,1,0,34,2569,13735,1374,1,315,14957,0,124,0,0,14152,0,0,10014,13,7871
0,0,0,2,1,94,19,4,2,23,0,1,3,6,3,11,0,8235,0,3,628,4,0,27,633,0,249,1,3497,3,6,1825,1,2,3,0,1,5555,1,2
0,1,38,24,15,2,8,1,11,28,0,1,0,18,69,36,62,76,0,0,4058,14,0,2,858,63,767,2,751,71,5,76,0,1,69,0,3,66,4,47
0,4,38,2,3,25,42,1,14,42,2,1,0,3,3,67,0,101,0,1,1842,1,0,2,220,79,205,1,124,93,1,101,1,2,87,0,1,4,1,2
0,2,3,8,6,64,5,3,4,13,1,3,3,8,3,29,0,15,4,0,4020,19,1,9110,151,0,54,2,102,3,2,84,72,0,3,0,1,16345,4,12978
0,4,8,2,4,57,3,3,15,4,2,3,0,5,7,308,9699,11234,0,0,29,14,0,3,3,9817,3,2,1584,10685,1,951,1,2,10128,3,0,726,1,2
0,4,7,4,2,14,28,19,3,2,2,0,8,11,3,18,64,80,0,0,1394,1,0,2,1077,65,946,1,198,74,2,120,1,2,72,0,9,69,1,2
1,3,0,11,3,49,10,10,6,22,0,2,0,3,3,175,353,438,0,0,7736,1,0,42,3843,359,2242,0,493,416,0,332,0,3,378,0,1,369,20,1042
0,2,3,3,3,93,3,3,2,0,1,3,0,3,0,11,24521,12196,0,1,5452,1,0,2,3042,24923,1979,2,6302,27007,4,2967,1,2,25647,0,3,8002,1,2
0,2,4,5,7,84,0,9,6,32,1,2,3,1,9,205,8,10,0,0,979,5,0,992,803,9,238,11,581,10,0,399,1,2,10,1,9,9,1,2
0,10,8,7,2,142,20,18,15,0,0,7,0,11,3,67,0,101,0,1,599,1,0,75,473,79,280,1,124,93,0,101,1,2,87,0,1,4,1,2
0,2,0,13,7,20,3,3,7,29,1,3,0,8,4,84,0,23614,3,0,285,1,0,992,257,0,238,2,231,3,0,124,328,3,3,0,9,14585,13,11617
0,2,1,4,7,79,9,7,6,18,1,0,0,1,27,17,0,294,0,4,2376,1,0,702,1675,0,1405,2,20,779,0,19,282,3,722,0,1,258,0,190
0,2,3,17,10,18,33,2,11,6,1,0,0,10,0,29,779,932,0,4,580,5,0,440,975,789,470,5,443,876,0,84,22,3,820,0,1,21,4,557
0,0,3,19,10,85,8,1,13,34,0,0,0,9,7,34,24615,6480,0,5,1384,1,0,2764,1069,25015,938,0,51,27102,0,46,736,3,25745,1,8,16407,8,13028
0,2,62,3,0,94,8,3,1,10,1,3,0,4,3,489,8,10,0,0,176,1,0,1520,164,9,154,11,4658,10,1,2325,1,2,10,0,0,9,1,2
1,2,26,2,1,12,3,3,2,23,1,3,0,6,3,84,10056,11634,0,6,1097,1,0,2,886,10181,789,1,315,11071,4,124,68,0,10505,0,2,21,13,9
0,2,7,5,7,96,50,0,6,33,1,1,3,1,3,237,8,10,0,0,1139,5,0,2110,285,9,261,2,740,10,6,489,1,2,10,0,6,9,1,2
1,4,6,3,3,50,28,22,5,30,2,0,3,3,3,67,0,101,0,0,1348,1,0,153,186,79,172,1,124,93,0,101,1,2,87,0,8,4,1,2
0,4,19,11,3,5,11,16,1,28,2,1,0,3,3,14,8,10,0,1,1508,1,0,2,3,9,3,1,151,10,3,15,0,1,10,0,0,9,4,355
0,4,69,10,5,85,17,2,16,6,2,0,0,7,6,216,1127,1341,0,5,2955,4,0,2700,532,1144,489,6,1090,1246,0,687,0,1,1191,1,1,43,2,24
0,4,11,4,9,52,8,4,6,40,2,1,1,0,0,51,1671,73,0,4,1658,1,0,46,862,1683,771,5,89,1826,2,73,26,3,1742,0,1,63,11,45
0,2,5,5,7,92,35,4,12,6,1,1,0,1,3,274,5,2,0,0,242,5,0,181,224,6,209,1,943,7,0,603,1,2,7,0,0,2,1,2
0,15,0,24,14,72,27,6,15,29,3,2,3,2,3,98,199,242,0,4,4224,1,0,14576,1746,201,1464,0,464,228,0,326,0,0,212,0,1,212,12,12768
0,0,1,4,10,108,49,4,12,25,0,1,0,9,3,9,62,76,0,5,183,1,0,1360,12,63,12,2,1855,71,5,341,0,3,69,3,1,66,2,6
0,2,11,2,1,92,46,7,2,41,1,3,0,6,0,16,23223,1313,3,6,3632,1,0,783,834,23611,746,2,6158,1218,0,2922,1,2,24326,0,9,8,1,2
0,1,3,22,14,11,14,10,7,24,0,0,2,12,3,46,766,916,0,0,7329,1,0,219,1854,776,1554,0,404,865,6,68,175,3,807,0,1,21,0,546
0,5,11,3,3,0,4,16,1,28,0,2,3,3,3,29,48,59,0,0,75,1,0,1687,72,49,70,0,299,56,0,62,489,1,54,1,1,52,4,34
0,2,3,3,3,98,49,22,6,36,1,0,3,3,3,39,640,790,3,5,1234,1,0,9135,367,651,336,2,743,735,0,51,0,3,682,1,1,633,2,481
0,2,1,10,4,104,3,3,16,35,1,3,0,5,3,29,0,27296,27,0,238,1,0,588,209,0,195,2,102,3,0,84,522,3,3,3,6,16461,4,8928
0,2,3,3,3,139,8,18,7,28,1,0,3,3,0,184,0,15400,0,4,661,1,0,9363,578,0,530,0,499,3,0,347,239,3,3,0,9,6390,13,5025
0,0,3,3,3,88,4,15,5,22,0,2,3,3,3,9,1052,1258,0,5,8713,1,0,10415,1534,1068,1297,2,605,1171,0,118,0,0,1110,3,1,976,2,6
0,4,0,2,5,111,33,4,15,12,2,1,3,7,3,159,2613,1313,0,1,2814,1,0,14596,1096,2642,963,5,401,1218,5,287,1,2,2740,0,0,8,1,2
1,2,29,3,3,53,3,13,4,31,1,9,0,3,13,293,22897,1337,3,0,302,5,1,225,273,23281,251,2,1185,25343,0,690,1,2,23973,0,1,1036,1,2
0,4,0,5,1,111,36,9,9,17,2,2,3,6,3,36,480,602,0,0,335,1,0,3,473,492,280,5,144,565,7,56,0,0,513,0,1,492,4,7823
0,21,13,3,1,50,0,22,3,29,0,1,3,6,3,36,3584,4227,0,3,153,1,0,38,53,3627,52,2,644,3922,0,56,0,3,3760,0,1,3034,4,11712
0,2,24,2,1,97,3,3,5,4,1,3,0,6,3,14,3383,3993,0,3,4020,1,1,14609,151,3417,54,1,506,3693,6,80,0,0,3540,0,1,68,4,48
0,2,0,2,1,89,3,3,14,22,1,3,0,6,3,453,0,4,3,1,34,21,0,2,33,6593,32,1,4100,2444,4,2086,1,2,2326,0,1,4,1,2
0,4,44,17,2,51,47,21,14,28,2,1,0,11,3,17,0,5083,0,0,2454,9,0,4915,2831,0,277,1,84,3,0,19,48,0,3,0,8,2138,0,1630
0,2,1,2,3,43,3,13,2,31,1,9,0,3,3,11,3749,4420,1,0,117,1,1,2,112,3794,52,1,5701,4107,8,1337,1,2,3932,0,0,3167,1,2
1,4,1,1,8,51,29,21,12,36,2,1,0,9,16,17,4351,5083,0,0,2454,9,0,4915,2831,4404,277,2,20,4754,0,19,48,0,4544,0,6,2138,0,1630
0,2,0,3,3,89,3,3,1,5,1,3,0,3,0,11,994,1185,0,1,6041,1,0,2,3257,1007,2498,1,3824,1107,3,1442,1,2,1045,0,8,924,1,2
0,2,5,3,3,158,3,3,1,10,1,3,0,3,7,101,449,563,1,5,2074,5,1,483,2034,459,1263,2,2689,526,5,291,1,2,477,0,7,185,1,2
1,2,33,0,3,47,3,3,1,3,1,3,0,3,3,84,0,15,0,0,3136,19,0,2,175,0,164,9,333,3,4,124,254,3,3,0,6,12074,13,9369
1,2,4,4,3,117,10,4,1,1,1,1,0,3,3,84,17027,10905,1,5,285,1,0,992,257,17279,238,9,333,18916,5,124,0,3,17827,0,9,21,13,9
0,2,1,3,5,41,29,4,12,7,1,1,0,7,3,11,24372,26963,0,1,8211,1,0,1930,2784,24774,2232,1,6280,26859,0,2958,1,2,25499,0,4,16278,1,2
0,4,7,2,6,48,32,4,15,20,2,1,0,8,3,38,5,2,0,5,1946,1,0,9085,1416,6,1217,0,456,7,5,50,1,2,7,0,8,2,1,2
0,2,0,2,3,60,10,1,2,10,1,0,2,3,3,273,4192,4930,3,1,625,1,0,176,138,4245,7,2,1133,4589,6,599,1,2,4384,0,0,3491,1,2
0,4,1,7,5,18,14,2,16,25,2,1,0,7,0,110,7974,9259,5,4,1645,1,0,265,1159,8077,1013,12,3738,8736,1,170,0,1,8322,0,1,6204,18,4888
0,2,3,3,3,29,47,4,1,13,1,1,3,3,108,6,4,6,0,4,1685,1,1,9218,2839,5,434,4,6,6,0,6,1,2,6,0,5,6,1,2
1,2,3,3,3,116,9,7,1,3,1,0,0,3,7,84,24916,5521,0,6,176,0,0,397,164,25320,154,1,315,27413,0,124,16,0,26057,1,8,3875,13,3022
0,2,3,2,3,157,3,13,1,31,1,9,0,3,3,4,0,4,2,0,8734,5,1,335,4126,3,2915,0,159,4,6,78,1,2,4,0,1,4,1,2
1,2,1,3,3,61,4,22,1,12,1,7,0,3,7,101,325,405,0,3,322,1,0,1109,294,331,269,4,1346,385,0,828,1,2,350,0,5,185,1,2
0,0,13,22,9,102,6,6,0,41,0,6,3,0,3,29,12036,13853,1,5,288,1,0,2,31,304,30,1,105,13331,7,84,35,3,12588,3,0,21,4,9
0,4,1,2,7,121,25,7,3,50,2,2,0,1,0,4,0,4,0,1,1459,5,0,403,1244,3422,434,2,2180,4,0,1216,1,2,4,0,1,4,1,2
0,2,12,16,1,170,3,3,16,10,1,3,0,5,0,125,440,551,0,5,302,1,1,2424,273,450,251,1,267,517,0,197,0,0,468,3,1,455,4,143
0,2,0,2,7,52,28,15,10,55,1,0,0,1,7,18,21408,24073,0,0,1197,1,0,13889,518,21755,476,1,198,23742,0,120,1,2,22407,3,1,14811,1,2
0,2,0,17,3,43,3,3,6,32,1,3,0,3,16,29,0,27508,3,1,117,1,1,2,112,0,52,9,660,3,8,84,0,3,3,0,0,218,17,13135
1,5,45,13,10,94,4,7,8,14,0,1,0,4,97,84,0,15,1,5,176,53,0,1255,164,0,154,9,333,3,0,124,175,3,3,0,4,1713,13,1303
0,0,0,13,17,108,18,7,11,19,0,2,0,15,3,14,4711,5499,0,0,238,1,0,467,209,4770,195,2,242,5137,0,179,0,3,4916,0,6,504,4,48
0,0,3,13,4,4,1,4,16,10,0,1,2,5,3,84,24989,27523,3,4,2287,1,0,675,664,25391,498,17,1027,27484,6,124,371,3,26133,0,0,1772,13,1355
0,4,0,4,9,17,25,2,9,16,2,1,0,0,6,29,913,1084,0,4,200,1,0,2458,186,924,172,2,44,1021,1,34,361,3,961,0,1,853,4,1074
0,0,0,4,1,30,6,4,8,22,0,1,0,6,3,313,5,2,0,1,176,0,0,9772,164,6,154,0,1199,7,5,754,1,2,7,0,7,2,1,2
0,2,4,0,5,17,8,3,5,4,1,3,0,7,0,36,436,547,0,0,7,1,0,260,2271,446,7,1,566,513,0,389,0,0,464,0,1,452,4,344
0,4,4,0,2,171,40,1,7,20,2,1,3,11,3,36,436,547,0,1,2879,1,0,14706,420,446,387,1,566,513,7,389,0,0,464,0,1,452,4,344
1,3,0,2,3,147,37,9,15,12,0,2,0,3,7,14,219,265,0,5,225,1,0,467,209,222,195,0,256,251,0,15,0,1,234,0,1,231,8,133
0,2,19,7,9,151,3,3,14,2,1,3,0,0,3,12,4459,5202,0,0,3283,1,1,335,416,4513,383,0,12,4868,1,12,565,1,4653,0,9,21,2,2156
0,4,1,11,4,17,20,7,14,25,2,1,0,5,3,45,4923,745,3,1,2128,1,0,288,1527,608,1291,1,146,690,0,67,0,1,637,0,1,604,12,461
1,4,15,4,1,61,18,10,6,7,2,2,0,6,3,168,25052,27571,0,1,7173,5,0,3319,2225,25456,1828,2,479,27553,0,313,574,0,26195,0,1,523,27,2592
1,1,7,13,7,94,19,22,9,26,0,7,3,6,2,51,25058,73,0,0,2239,1,0,2,1592,25462,1344,5,89,27558,7,73,377,3,26201,3,9,63,11,45
0,4,4,7,7,80,28,2,5,24,2,2,0,1,3,18,1455,396,0,0,364,5,0,3401,332,631,303,2,22,377,0,21,1,2,342,0,6,20,1,2
1,2,61,3,3,122,32,19,6,25,1,3,0,3,3,68,599,747,0,5,53,71,0,34,179,610,50,5,1216,692,0,102,1,2,639,0,0,606,1,2
1,1,27,3,0,94,0,1,1,3,0,1,9,4,3,11,0,5005,4,0,253,1,0,2,280,0,214,0,1750,3,2,1021,1,2,3,0,9,1954,1,2
1,6,7,2,3,2,12,16,11,28,0,0,0,3,3,84,0,15,0,0,176,1,0,1255,164,0,154,1,315,3,0,124,14,3,3,0,8,15584,13,2299
0,4,7,2,3,60,3,13,14,31,2,9,0,3,3,12,8,10,0,5,19,1,0,124,18,9,18,0,12,10,0,12,0,1,10,0,9,9,2,350
0,4,0,7,3,25,3,3,1,23,2,3,0,3,0,36,0,27624,0,0,4202,1,0,2,2528,0,2050,2,54,3,5,48,0,0,3,0,1,7712,4,2751
0,2,38,3,5,76,3,3,3,35,1,3,0,7,5,18,64,80,3,1,7068,5,0,7658,3128,65,2428,1,198,74,3,120,1,2,72,0,3,69,1,2
0,2,3,3,3,195,3,3,1,23,1,3,0,3,52,4,0,4,0,6,1201,4,1,2,948,353,842,0,338,4,1,246,1,2,4,0,0,4,1,2
1,4,0,17,0,12,17,19,3,37,2,8,0,1,0,84,0,15,0,0,176,1,0,1033,164,0,154,0,158,3,0,124,222,0,3,5,8,1415,31,1079
0,2,8,13,10,116,3,3,12,35,1,3,0,10,3,211,7,9,3,0,4523,1,0,12891,349,8,320,1,2119,9,3,1190,0,1,9,0,8,8,2,3
1,4,6,4,3,16,3,13,1,31,2,9,0,3,3,3,7466,465,5,0,804,1,1,1262,236,7558,219,1,70,439,1,60,1,2,7784,0,0,3,1,2
0,2,3,3,3,157,3,3,1,15,1,3,0,3,3,11,154,191,3,0,55,1,1,38,53,157,52,1,243,186,3,180,1,2,168,3,0,170,1,2
1,1,8,7,7,7,10,35,4,45,0,12,0,0,3,26,25177,26428,0,0,221,14,0,168,205,25586,191,1,222,27691,0,30,0,0,26326,0,1,21,9,9
0,2,4,17,9,165,3,13,7,31,1,9,0,0,2,1,62,76,0,0,5117,1,1,14767,2919,63,2286,1,1,71,0,1,0,1,69,0,0,66,2,514
1,2,1,3,3,52,5,2,1,7,1,1,0,3,6,36,962,1140,4,0,2713,1,0,707,777,971,699,2,2633,1070,0,790,0,0,1009,0,9,890,4,673
1,2,0,14,3,47,3,3,4,7,1,3,0,3,3,26,0,15,0,1,277,1,0,2,249,0,232,1,222,3,3,30,530,3,3,0,1,4533,25,3549
1,2,3,3,3,85,24,4,1,5,1,3,0,3,33,226,16508,11022,0,0,2267,1,0,860,1383,16749,1190,11,696,18358,1,461,1,2,17290,1,0,589,1,2
